train_number,journey_date,current_station,next_station,station_sequence,current_departure_delay,previous_departure_delay,delay_change,next_station_sequence,scheduled_travel_time,route_progress,stations_remaining,historical_station_delay,historical_train_delay,scheduled_departure_hour,target_arrival_delay,day_of_week
12920,2026-08-29,BAQ,BHS,181,83.0,69.0,14.0,186,27,0.7702127659574468,54,28.263157894736842,24.317477876106196,6.133333333333334,84.0,5
12920,2026-08-29,BHS,NSZ,186,89.0,83.0,6.0,192,57,0.7914893617021277,49,37.1578947368421,24.317477876106196,6.583333333333333,109.0,5
12920,2026-08-29,SEH,KPP,198,232.0,232.0,0.0,202,27,0.8425531914893617,37,73.52631578947368,24.317477876106196,8.65,222.0,5
12920,2026-08-29,KPP,SJP,202,227.0,232.0,-5.0,204,13,0.8595744680851064,33,75.05263157894737,24.317477876106196,9.1,224.0,5
12920,2026-08-29,SJP,AKD,204,228.0,227.0,1.0,206,15,0.8680851063829788,31,76.0,24.317477876106196,9.333333333333334,224.0,5
12920,2026-08-29,AKD,BCH,206,228.0,228.0,0.0,210,27,0.8765957446808511,29,74.89473684210526,24.317477876106196,9.566666666666666,221.0,5
12920,2026-08-29,BCH,MKC,210,224.0,228.0,-4.0,212,29,0.8936170212765957,25,73.78947368421052,24.317477876106196,10.033333333333333,210.0,5
12920,2026-08-29,MKC,UJN,212,217.0,224.0,-7.0,217,51,0.902127659574468,23,65.0,24.317477876106196,10.5,193.0,5
12920,2026-08-29,DWX,INDB,223,204.0,204.0,0.0,229,65,0.948936170212766,12,66.42105263157895,24.317477876106196,12.533333333333333,187.0,5
12920,2026-08-29,INDB,DADN,229,191.0,204.0,-13.0,235,50,0.9744680851063829,6,44.36842105263158,24.317477876106196,13.75,167.0,5
12951,2026-08-29,BVI,ST,18,16.0,16.0,0.0,59,143,0.08411214953271028,196,12.31578947368421,8.76923076923077,17.366666666666667,4.0,5
12951,2026-08-29,ST,BRC,59,8.0,16.0,-8.0,83,83,0.2757009345794392,155,8.526315789473685,8.76923076923077,19.8,10.0,5
12951,2026-08-29,BRC,RTM,83,14.0,8.0,6.0,119,199,0.3878504672897196,131,14.736842105263158,8.76923076923077,21.266666666666666,6.0,5
12951,2026-08-29,RTM,NAD,119,14.0,14.0,0.0,124,43,0.5560747663551402,95,7.7894736842105265,8.76923076923077,0.4666666666666667,3.0,5
12951,2026-08-29,NAD,KOTA,124,7.0,14.0,-7.0,151,127,0.5794392523364486,90,5.7894736842105265,8.76923076923077,1.1666666666666667,6.0,5
12919,2026-09-06,INDB,DWX,7,5.0,0.0,5.0,13,46,0.029787234042553193,228,4.909090909090909,126.49525616698293,12.25,1.0,6
12919,2026-09-06,DWX,UJN,13,2.0,5.0,-3.0,19,54,0.05531914893617021,222,6.0,126.49525616698293,12.883333333333333,-11.0,6
12919,2026-09-06,UJN,MKC,19,5.0,2.0,3.0,24,50,0.08085106382978724,216,0.8181818181818182,126.49525616698293,14.0,1.0,6
12919,2026-09-06,MKC,BCH,24,1.0,5.0,-4.0,26,16,0.10212765957446808,211,7.909090909090909,126.49525616698293,14.6,2.0,6
12919,2026-09-06,BCH,AKD,26,2.0,1.0,1.0,30,28,0.11063829787234042,209,10.909090909090908,126.49525616698293,14.883333333333333,-2.0,6
12919,2026-09-06,AKD,SJP,30,0.0,2.0,-2.0,32,13,0.1276595744680851,205,6.090909090909091,126.49525616698293,15.333333333333334,1.0,6
12919,2026-09-06,SJP,KPP,32,1.0,0.0,1.0,34,15,0.13617021276595745,203,7.363636363636363,126.49525616698293,15.566666666666666,0.0,6
12919,2026-09-06,KPP,SEH,34,1.0,1.0,0.0,38,23,0.14468085106382977,201,5.636363636363637,126.49525616698293,15.8,2.0,6
12919,2026-09-06,SEH,SHRN,38,4.0,1.0,3.0,42,43,0.16170212765957448,197,9.181818181818182,126.49525616698293,16.183333333333334,-9.0,6
12919,2026-09-06,SHRN,BPL,42,1.0,4.0,-3.0,43,27,0.17872340425531916,193,2.909090909090909,126.49525616698293,16.916666666666668,16.0,6
12919,2026-09-06,BPL,NSZ,43,28.0,1.0,27.0,44,22,0.1829787234042553,192,27.636363636363637,126.49525616698293,17.5,26.0,6
12919,2026-09-06,NSZ,BHS,44,27.0,28.0,-1.0,50,23,0.18723404255319148,191,51.18181818181818,126.49525616698293,17.733333333333334,43.0,6
12919,2026-09-06,BHS,BAQ,50,43.0,27.0,16.0,55,26,0.2127659574468085,185,97.18181818181819,126.49525616698293,18.116666666666667,49.0,6
12919,2026-09-06,BAQ,BINA,55,49.0,43.0,6.0,61,59,0.23404255319148937,180,113.45454545454545,126.49525616698293,18.55,43.0,6
12919,2026-09-06,BINA,LAR,61,63.0,49.0,14.0,68,44,0.25957446808510637,174,102.45454545454545,126.49525616698293,19.583333333333332,79.0,6
12919,2026-09-06,LAR,BAB,68,82.0,63.0,19.0,77,40,0.28936170212765955,167,125.1,126.49525616698293,20.266666666666666,86.0,6
12919,2026-09-06,BAB,VGLJ,77,86.0,82.0,4.0,80,36,0.3276595744680851,158,123.54545454545455,126.49525616698293,20.933333333333334,75.0,6
12919,2026-09-06,VGLJ,DAA,80,76.0,86.0,-10.0,82,29,0.3404255319148936,155,119.81818181818181,126.49525616698293,21.633333333333333,80.0,6
12919,2026-09-06,DAA,DBA,82,95.0,76.0,19.0,85,23,0.34893617021276596,153,123.81818181818181,126.49525616698293,22.016666666666666,96.0,6
12919,2026-09-06,DBA,GWL,85,97.0,95.0,2.0,91,32,0.3617021276595745,150,129.0,126.49525616698293,22.4,99.0,6
12919,2026-09-06,GWL,MRA,91,100.0,97.0,3.0,97,31,0.3872340425531915,144,144.27272727272728,126.49525616698293,22.933333333333334,96.0,6
12919,2026-09-06,MRA,DHO,97,96.0,100.0,-4.0,101,43,0.4127659574468085,138,145.0909090909091,126.49525616698293,23.45,78.0,6
12919,2026-09-06,DHO,AGC,101,79.0,96.0,-17.0,105,32,0.4297872340425532,134,129.36363636363637,126.49525616698293,0.16666666666666666,94.0,6
12919,2026-09-06,AGC,MTJ,105,95.0,79.0,16.0,113,43,0.44680851063829785,130,140.63636363636363,126.49525616698293,0.75,107.0,6
12919,2026-09-06,MTJ,KSV,113,108.0,95.0,13.0,118,29,0.4808510638297872,122,143.72727272727272,126.49525616698293,1.4166666666666667,110.0,6
12919,2026-09-06,KSV,PWL,118,120.0,108.0,12.0,123,66,0.502127659574468,117,152.0,126.49525616698293,1.9,122.0,6
12919,2026-09-06,PWL,BVH,123,131.0,120.0,11.0,125,18,0.5234042553191489,112,117.0,126.49525616698293,3.0,134.0,6
12919,2026-09-06,NZM,NDLS,131,164.0,164.0,0.0,135,27,0.5574468085106383,104,147.36363636363637,126.49525616698293,3.8333333333333335,169.0,6
12919,2026-09-06,NDLS,SNP,135,173.0,164.0,9.0,146,55,0.574468085106383,100,146.1818181818182,126.49525616698293,4.5,186.0,6
12919,2026-09-06,SNP,PNP,146,185.0,173.0,12.0,153,30,0.6212765957446809,89,168.72727272727272,126.49525616698293,5.2,218.0,6
12919,2026-09-06,PNP,KUN,153,219.0,185.0,34.0,158,24,0.6510638297872341,82,206.36363636363637,126.49525616698293,5.7,217.0,6
12919,2026-09-06,KUN,KKDE,158,217.0,219.0,-2.0,163,26,0.6723404255319149,77,209.8181818181818,126.49525616698293,6.1,229.0,6
12919,2026-09-06,KKDE,UMB,163,259.0,217.0,42.0,169,60,0.6936170212765957,72,211.54545454545453,126.49525616698293,6.533333333333333,241.0,6
12919,2026-09-06,UMB,SIR,169,244.0,259.0,-15.0,175,38,0.7191489361702128,66,205.63636363636363,126.49525616698293,7.583333333333333,252.0,6
12919,2026-09-06,SIR,KNN,175,252.0,244.0,8.0,177,17,0.7446808510638298,60,222.8181818181818,126.49525616698293,8.166666666666666,260.0,6
12919,2026-09-06,KNN,LDH,177,259.0,252.0,7.0,184,75,0.7531914893617021,58,223.0,126.49525616698293,8.45,228.0,6
12919,2026-09-06,LDH,JRC,184,227.0,259.0,-32.0,191,53,0.7829787234042553,51,184.36363636363637,126.49525616698293,9.833333333333334,233.0,6
12919,2026-09-06,JRC,DZA,191,233.0,227.0,6.0,204,68,0.8127659574468085,44,193.36363636363637,126.49525616698293,10.6,214.0,6
12919,2026-09-06,DZA,MEX,204,214.0,233.0,-19.0,207,17,0.8680851063829788,31,177.54545454545453,126.49525616698293,11.716666666666667,216.0,6
12919,2026-09-06,MEX,PTKC,207,216.0,214.0,2.0,214,29,0.8808510638297873,28,178.72727272727272,126.49525616698293,12.0,223.0,6
12919,2026-09-06,PTKC,MSKT,214,223.0,216.0,7.0,218,41,0.9106382978723404,21,186.36363636363637,126.49525616698293,12.5,217.0,6
12919,2026-09-06,MSKT,JAT,218,217.0,223.0,-6.0,228,82,0.9276595744680851,17,180.63636363636363,126.49525616698293,13.166666666666666,243.0,6
12919,2026-09-06,JAT,RMJK,228,272.0,217.0,55.0,232,49,0.9702127659574468,7,208.27272727272728,126.49525616698293,14.583333333333334,289.0,6
12919,2026-09-06,RMJK,MCTM,232,289.0,272.0,17.0,233,24,0.9872340425531915,3,233.9090909090909,126.49525616698293,15.35,284.0,6
12919,2026-09-06,MCTM,CRWL,233,284.0,289.0,-5.0,234,15,0.9914893617021276,2,126.49525616698293,126.49525616698293,15.75,288.0,6
12919,2026-09-06,CRWL,SVDK,234,288.0,284.0,4.0,235,32,0.9957446808510638,1,241.72727272727272,126.49525616698293,16.0,280.0,6
12919,2026-09-07,INDB,DWX,7,2.0,1.0,1.0,13,46,0.029787234042553193,228,5.0,126.50086956521739,12.25,8.0,0
12919,2026-09-07,DWX,UJN,13,7.0,2.0,5.0,19,54,0.05531914893617021,222,5.583333333333333,126.50086956521739,12.883333333333333,-8.0,0
12919,2026-09-07,MKC,BCH,24,7.0,7.0,0.0,26,16,0.10212765957446808,211,7.333333333333333,126.50086956521739,14.6,7.0,0
12919,2026-09-07,BCH,AKD,26,7.0,7.0,0.0,30,28,0.11063829787234042,209,10.166666666666666,126.50086956521739,14.883333333333333,2.0,0
12919,2026-09-07,AKD,SJP,30,2.0,7.0,-5.0,32,13,0.1276595744680851,205,5.416666666666667,126.50086956521739,15.333333333333334,3.0,0
12919,2026-09-07,SJP,KPP,32,3.0,2.0,1.0,34,15,0.13617021276595745,203,6.833333333333333,126.50086956521739,15.566666666666666,2.0,0
12919,2026-09-07,KPP,SEH,34,2.0,3.0,-1.0,38,23,0.14468085106382977,201,5.166666666666667,126.50086956521739,15.8,6.0,0
12919,2026-09-07,SEH,SHRN,38,7.0,2.0,5.0,42,43,0.16170212765957448,197,8.583333333333334,126.50086956521739,16.183333333333334,-11.0,0
12919,2026-09-07,SHRN,BPL,42,1.0,7.0,-6.0,43,27,0.17872340425531916,193,1.9166666666666667,126.50086956521739,16.916666666666668,10.0,0
12919,2026-09-07,BPL,NSZ,43,29.0,1.0,28.0,44,22,0.1829787234042553,192,26.666666666666668,126.50086956521739,17.5,27.0,0
12919,2026-09-07,NSZ,BHS,44,27.0,29.0,-2.0,50,23,0.18723404255319148,191,49.083333333333336,126.50086956521739,17.733333333333334,43.0,0
12919,2026-09-07,BHS,BAQ,50,46.0,27.0,19.0,55,26,0.2127659574468085,185,92.66666666666667,126.50086956521739,18.116666666666667,54.0,0
12919,2026-09-07,BAQ,BINA,55,54.0,46.0,8.0,61,59,0.23404255319148937,180,108.08333333333333,126.50086956521739,18.55,47.0,0
12919,2026-09-07,BINA,LAR,61,47.0,54.0,-7.0,68,44,0.25957446808510637,174,97.5,126.50086956521739,19.583333333333332,56.0,0
12919,2026-09-07,LAR,BAB,68,58.0,47.0,11.0,77,40,0.28936170212765955,167,120.9090909090909,126.50086956521739,20.266666666666666,61.0,0
12919,2026-09-07,BAB,VGLJ,77,61.0,58.0,3.0,80,36,0.3276595744680851,158,120.41666666666667,126.50086956521739,20.933333333333334,49.0,0
12919,2026-09-07,VGLJ,DAA,80,50.0,61.0,-11.0,82,29,0.3404255319148936,155,116.08333333333333,126.50086956521739,21.633333333333333,56.0,0
12919,2026-09-07,DAA,DBA,82,57.0,50.0,7.0,85,23,0.34893617021276596,153,120.16666666666667,126.50086956521739,22.016666666666666,57.0,0
12919,2026-09-07,DBA,GWL,85,59.0,57.0,2.0,91,32,0.3617021276595745,150,126.25,126.50086956521739,22.4,63.0,0
12919,2026-09-07,GWL,MRA,91,61.0,59.0,2.0,97,31,0.3872340425531915,144,140.5,126.50086956521739,22.933333333333334,66.0,0
12919,2026-09-07,MRA,DHO,97,66.0,61.0,5.0,101,43,0.4127659574468085,138,141.0,126.50086956521739,23.45,49.0,0
12919,2026-09-07,DHO,AGC,101,49.0,66.0,-17.0,105,32,0.4297872340425532,134,125.08333333333333,126.50086956521739,0.16666666666666666,63.0,0
12919,2026-09-07,AGC,MTJ,105,63.0,49.0,14.0,113,43,0.44680851063829785,130,136.75,126.50086956521739,0.75,64.0,0
12919,2026-09-07,MTJ,KSV,113,66.0,63.0,3.0,118,29,0.4808510638297872,122,140.66666666666666,126.50086956521739,1.4166666666666667,67.0,0
12919,2026-09-07,KSV,PWL,118,71.0,66.0,5.0,123,66,0.502127659574468,117,148.5,126.50086956521739,1.9,45.0,0
12919,2026-09-07,PWL,BVH,123,46.0,71.0,-25.0,125,18,0.5234042553191489,112,117.41666666666667,126.50086956521739,3.0,54.0,0
12919,2026-09-07,NZM,NDLS,131,79.0,79.0,0.0,135,27,0.5574468085106383,104,148.75,126.50086956521739,3.8333333333333335,71.0,0
12919,2026-09-07,NDLS,SNP,135,73.0,79.0,-6.0,146,55,0.574468085106383,100,148.08333333333334,126.50086956521739,4.5,100.0,0
12919,2026-09-07,SNP,PNP,146,100.0,73.0,27.0,153,30,0.6212765957446809,89,170.16666666666666,126.50086956521739,5.2,115.0,0
12919,2026-09-07,PNP,KUN,153,116.0,100.0,16.0,158,24,0.6510638297872341,82,207.33333333333334,126.50086956521739,5.7,116.0,0
12919,2026-09-07,KUN,KKDE,158,117.0,116.0,1.0,163,26,0.6723404255319149,77,210.41666666666666,126.50086956521739,6.1,118.0,0
12919,2026-09-07,KKDE,UMB,163,118.0,117.0,1.0,169,60,0.6936170212765957,72,213.0,126.50086956521739,6.533333333333333,94.0,0
12919,2026-09-07,UMB,SIR,169,97.0,118.0,-21.0,175,38,0.7191489361702128,66,208.58333333333334,126.50086956521739,7.583333333333333,109.0,0
12919,2026-09-07,LDH,JRC,184,73.0,73.0,0.0,191,53,0.7829787234042553,51,188.0,126.50086956521739,9.833333333333334,79.0,0
12919,2026-09-07,JRC,DZA,191,80.0,73.0,7.0,204,68,0.8127659574468085,44,196.66666666666666,126.50086956521739,10.6,61.0,0
12919,2026-09-07,DZA,MEX,204,61.0,80.0,-19.0,207,17,0.8680851063829788,31,180.58333333333334,126.50086956521739,11.716666666666667,62.0,0
12919,2026-09-07,MEX,PTKC,207,62.0,61.0,1.0,214,29,0.8808510638297873,28,181.83333333333334,126.50086956521739,12.0,68.0,0
12919,2026-09-07,JAT,RMJK,228,55.0,55.0,0.0,232,49,0.9702127659574468,7,211.16666666666666,126.50086956521739,14.583333333333334,71.0,0
12919,2026-09-07,RMJK,MCTM,232,71.0,55.0,16.0,233,24,0.9872340425531915,3,238.5,126.50086956521739,15.35,63.0,0
12919,2026-09-07,MCTM,CRWL,233,64.0,71.0,-7.0,234,15,0.9914893617021276,2,284.0,126.50086956521739,15.75,67.0,0
12919,2026-09-07,CRWL,SVDK,234,72.0,64.0,8.0,235,32,0.9957446808510638,1,245.58333333333334,126.50086956521739,16.0,62.0,0
12919,2026-09-08,INDB,DWX,7,3.0,0.0,3.0,13,46,0.029787234042553193,228,5.0,121.00644122383252,12.25,12.0,1
12919,2026-09-08,DWX,UJN,13,12.0,3.0,9.0,19,54,0.05531914893617021,222,5.769230769230769,121.00644122383252,12.883333333333333,0.0,1
12919,2026-09-08,UJN,MKC,19,14.0,12.0,2.0,24,50,0.08085106382978724,216,-0.7692307692307693,121.00644122383252,14.0,12.0,1
12919,2026-09-08,MKC,BCH,24,12.0,14.0,-2.0,26,16,0.10212765957446808,211,7.153846153846154,121.00644122383252,14.6,14.0,1
12919,2026-09-08,BCH,AKD,26,14.0,12.0,2.0,30,28,0.11063829787234042,209,9.923076923076923,121.00644122383252,14.883333333333333,9.0,1
12919,2026-09-08,AKD,SJP,30,10.0,14.0,-4.0,32,13,0.1276595744680851,205,5.153846153846154,121.00644122383252,15.333333333333334,11.0,1
12919,2026-09-08,SJP,KPP,32,11.0,10.0,1.0,34,15,0.13617021276595745,203,6.538461538461538,121.00644122383252,15.566666666666666,9.0,1
12919,2026-09-08,KPP,SEH,34,10.0,11.0,-1.0,38,23,0.14468085106382977,201,4.923076923076923,121.00644122383252,15.8,12.0,1
12919,2026-09-08,SEH,SHRN,38,14.0,10.0,4.0,42,43,0.16170212765957448,197,8.384615384615385,121.00644122383252,16.183333333333334,-1.0,1
12919,2026-09-08,SHRN,BPL,42,0.0,14.0,-14.0,43,27,0.17872340425531916,193,0.9230769230769231,121.00644122383252,16.916666666666668,16.0,1
12919,2026-09-08,LAR,BAB,68,63.0,63.0,0.0,77,40,0.28936170212765955,167,115.5,121.00644122383252,20.266666666666666,66.0,1
12919,2026-09-08,BAB,VGLJ,77,67.0,63.0,4.0,80,36,0.3276595744680851,158,115.84615384615384,121.00644122383252,20.933333333333334,55.0,1
12919,2026-09-08,VGLJ,DAA,80,55.0,67.0,-12.0,82,29,0.3404255319148936,155,110.92307692307692,121.00644122383252,21.633333333333333,60.0,1
12919,2026-09-08,DAA,DBA,82,60.0,55.0,5.0,85,23,0.34893617021276596,153,115.23076923076923,121.00644122383252,22.016666666666666,60.0,1
12919,2026-09-08,DBA,GWL,85,60.0,60.0,0.0,91,32,0.3617021276595745,150,120.92307692307692,121.00644122383252,22.4,63.0,1
12919,2026-09-08,GWL,MRA,91,61.0,60.0,1.0,97,31,0.3872340425531915,144,134.53846153846155,121.00644122383252,22.933333333333334,66.0,1
12919,2026-09-08,MRA,DHO,97,69.0,61.0,8.0,101,43,0.4127659574468085,138,135.23076923076923,121.00644122383252,23.45,56.0,1
12919,2026-09-08,DHO,AGC,101,56.0,69.0,-13.0,105,32,0.4297872340425532,134,119.23076923076923,121.00644122383252,0.16666666666666666,68.0,1
12919,2026-09-08,AGC,MTJ,105,68.0,56.0,12.0,113,43,0.44680851063829785,130,131.07692307692307,121.00644122383252,0.75,69.0,1
12919,2026-09-08,MTJ,KSV,113,71.0,68.0,3.0,118,29,0.4808510638297872,122,134.76923076923077,121.00644122383252,1.4166666666666667,75.0,1
12919,2026-09-08,KSV,PWL,118,75.0,71.0,4.0,123,66,0.502127659574468,117,142.23076923076923,121.00644122383252,1.9,52.0,1
12919,2026-09-08,PWL,BVH,123,52.0,75.0,-23.0,125,18,0.5234042553191489,112,111.84615384615384,121.00644122383252,3.0,56.0,1
12919,2026-09-08,NZM,NDLS,131,68.0,68.0,0.0,135,27,0.5574468085106383,104,143.30769230769232,121.00644122383252,3.8333333333333335,66.0,1
12919,2026-09-08,NDLS,SNP,135,69.0,68.0,1.0,146,55,0.574468085106383,100,142.15384615384616,121.00644122383252,4.5,102.0,1
12919,2026-09-08,SNP,PNP,146,102.0,69.0,33.0,153,30,0.6212765957446809,89,164.76923076923077,121.00644122383252,5.2,118.0,1
12919,2026-09-08,PNP,KUN,153,119.0,102.0,17.0,158,24,0.6510638297872341,82,200.23076923076923,121.00644122383252,5.7,120.0,1
12919,2026-09-08,KUN,KKDE,158,119.0,119.0,0.0,163,26,0.6723404255319149,77,203.15384615384616,121.00644122383252,6.1,201.0,1
12919,2026-09-08,KKDE,UMB,163,200.0,119.0,81.0,169,60,0.6936170212765957,72,205.69230769230768,121.00644122383252,6.533333333333333,203.0,1
12919,2026-09-08,UMB,SIR,169,217.0,200.0,17.0,175,38,0.7191489361702128,66,199.76923076923077,121.00644122383252,7.583333333333333,228.0,1
12919,2026-09-08,SIR,KNN,175,228.0,217.0,11.0,177,17,0.7446808510638298,60,216.30769230769232,121.00644122383252,8.166666666666666,229.0,1
12919,2026-09-08,KNN,LDH,177,241.0,228.0,13.0,184,75,0.7531914893617021,58,226.08333333333334,121.00644122383252,8.45,205.0,1
12919,2026-09-08,LDH,JRC,184,223.0,241.0,-18.0,191,53,0.7829787234042553,51,179.23076923076923,121.00644122383252,9.833333333333334,236.0,1
12919,2026-09-08,JRC,DZA,191,236.0,223.0,13.0,204,68,0.8127659574468085,44,187.6153846153846,121.00644122383252,10.6,216.0,1
12919,2026-09-08,DZA,MEX,204,216.0,236.0,-20.0,207,17,0.8680851063829788,31,171.3846153846154,121.00644122383252,11.716666666666667,217.0,1
12919,2026-09-08,MEX,PTKC,207,218.0,216.0,2.0,214,29,0.8808510638297873,28,172.6153846153846,121.00644122383252,12.0,223.0,1
12919,2026-09-08,PTKC,MSKT,214,222.0,218.0,4.0,218,41,0.9106382978723404,21,180.07692307692307,121.00644122383252,12.5,215.0,1
12919,2026-09-08,MSKT,JAT,218,224.0,222.0,2.0,228,82,0.9276595744680851,17,183.66666666666666,121.00644122383252,13.166666666666666,279.0,1
12919,2026-09-08,JAT,RMJK,228,294.0,224.0,70.0,232,49,0.9702127659574468,7,198.69230769230768,121.00644122383252,14.583333333333334,309.0,1
12919,2026-09-08,RMJK,MCTM,232,319.0,294.0,25.0,233,24,0.9872340425531915,3,225.6153846153846,121.00644122383252,15.35,311.0,1
12919,2026-09-08,MCTM,CRWL,233,312.0,319.0,-7.0,234,15,0.9914893617021276,2,173.5,121.00644122383252,15.75,315.0,1
12919,2026-09-08,CRWL,SVDK,234,314.0,312.0,2.0,235,32,0.9957446808510638,1,231.84615384615384,121.00644122383252,16.0,304.0,1
12919,2026-09-09,INDB,DWX,7,5.0,1.0,4.0,13,46,0.029787234042553193,228,5.071428571428571,120.62857142857143,12.25,2.0,2
12919,2026-09-09,DWX,UJN,13,2.0,5.0,-3.0,19,54,0.05531914893617021,222,6.214285714285714,120.62857142857143,12.883333333333333,-7.0,2
12919,2026-09-09,UJN,MKC,19,11.0,2.0,9.0,24,50,0.08085106382978724,216,-0.7142857142857143,120.62857142857143,14.0,8.0,2
12919,2026-09-09,MKC,BCH,24,9.0,11.0,-2.0,26,16,0.10212765957446808,211,7.5,120.62857142857143,14.6,10.0,2
12919,2026-09-09,BCH,AKD,26,11.0,9.0,2.0,30,28,0.11063829787234042,209,10.214285714285714,120.62857142857143,14.883333333333333,9.0,2
12919,2026-09-09,AKD,SJP,30,10.0,11.0,-1.0,32,13,0.1276595744680851,205,5.428571428571429,120.62857142857143,15.333333333333334,11.0,2
12919,2026-09-09,SJP,KPP,32,11.0,10.0,1.0,34,15,0.13617021276595745,203,6.857142857142857,120.62857142857143,15.566666666666666,9.0,2
12919,2026-09-09,KPP,SEH,34,10.0,11.0,-1.0,38,23,0.14468085106382977,201,5.214285714285714,120.62857142857143,15.8,10.0,2
12919,2026-09-09,SEH,SHRN,38,12.0,10.0,2.0,42,43,0.16170212765957448,197,8.642857142857142,120.62857142857143,16.183333333333334,-4.0,2
12919,2026-09-09,SHRN,BPL,42,0.0,12.0,-12.0,43,27,0.17872340425531916,193,0.7857142857142857,120.62857142857143,16.916666666666668,12.0,2
12919,2026-09-09,BPL,NSZ,43,30.0,0.0,30.0,44,22,0.1829787234042553,192,24.714285714285715,120.62857142857143,17.5,28.0,2
12919,2026-09-09,NSZ,BHS,44,28.0,30.0,-2.0,50,23,0.18723404255319148,191,47.38461538461539,120.62857142857143,17.733333333333334,52.0,2
12919,2026-09-09,BHS,BAQ,50,65.0,28.0,37.0,55,26,0.2127659574468085,185,88.84615384615384,120.62857142857143,18.116666666666667,69.0,2
12919,2026-09-09,BAQ,BINA,55,69.0,65.0,4.0,61,59,0.23404255319148937,180,103.92307692307692,120.62857142857143,18.55,87.0,2
12919,2026-09-09,BINA,LAR,61,93.0,69.0,24.0,68,44,0.25957446808510637,174,93.61538461538461,120.62857142857143,19.583333333333332,111.0,2
12919,2026-09-09,LAR,BAB,68,117.0,93.0,24.0,77,40,0.28936170212765955,167,111.38461538461539,120.62857142857143,20.266666666666666,116.0,2
12919,2026-09-09,BAB,VGLJ,77,116.0,117.0,-1.0,80,36,0.3276595744680851,158,112.28571428571429,120.62857142857143,20.933333333333334,123.0,2
12919,2026-09-09,VGLJ,DAA,80,127.0,116.0,11.0,82,29,0.3404255319148936,155,106.92857142857143,120.62857142857143,21.633333333333333,132.0,2
12919,2026-09-09,DAA,DBA,82,133.0,127.0,6.0,85,23,0.34893617021276596,153,111.28571428571429,120.62857142857143,22.016666666666666,143.0,2
12919,2026-09-09,DBA,GWL,85,143.0,133.0,10.0,91,32,0.3617021276595745,150,116.57142857142857,120.62857142857143,22.4,151.0,2
12919,2026-09-09,GWL,MRA,91,153.0,143.0,10.0,97,31,0.3872340425531915,144,129.42857142857142,120.62857142857143,22.933333333333334,169.0,2
12919,2026-09-09,MRA,DHO,97,170.0,153.0,17.0,101,43,0.4127659574468085,138,130.28571428571428,120.62857142857143,23.45,179.0,2
12919,2026-09-09,DHO,AGC,101,180.0,170.0,10.0,105,32,0.4297872340425532,134,114.71428571428571,120.62857142857143,0.16666666666666666,197.0,2
12919,2026-09-09,AGC,MTJ,105,196.0,180.0,16.0,113,43,0.44680851063829785,130,126.57142857142857,120.62857142857143,0.75,196.0,2
12919,2026-09-09,MTJ,KSV,113,200.0,196.0,4.0,118,29,0.4808510638297872,122,130.07142857142858,120.62857142857143,1.4166666666666667,203.0,2
12919,2026-09-09,KSV,PWL,118,203.0,200.0,3.0,123,66,0.502127659574468,117,137.42857142857142,120.62857142857143,1.9,174.0,2
12919,2026-09-09,PWL,BVH,123,174.0,203.0,-29.0,125,18,0.5234042553191489,112,107.57142857142857,120.62857142857143,3.0,177.0,2
12919,2026-09-09,NZM,NDLS,131,186.0,186.0,0.0,135,27,0.5574468085106383,104,137.92857142857142,120.62857142857143,3.8333333333333335,191.0,2
12919,2026-09-09,NDLS,SNP,135,187.0,186.0,1.0,146,55,0.574468085106383,100,136.71428571428572,120.62857142857143,4.5,202.0,2
12919,2026-09-09,SNP,PNP,146,202.0,187.0,15.0,153,30,0.6212765957446809,89,160.28571428571428,120.62857142857143,5.2,245.0,2
12919,2026-09-09,PNP,KUN,153,245.0,202.0,43.0,158,24,0.6510638297872341,82,194.35714285714286,120.62857142857143,5.7,252.0,2
12919,2026-09-09,KUN,KKDE,158,251.0,245.0,6.0,163,26,0.6723404255319149,77,197.21428571428572,120.62857142857143,6.1,250.0,2
12919,2026-09-09,KKDE,UMB,163,250.0,251.0,-1.0,169,60,0.6936170212765957,72,205.35714285714286,120.62857142857143,6.533333333333333,232.0,2
12919,2026-09-09,UMB,SIR,169,232.0,250.0,-18.0,175,38,0.7191489361702128,66,200.0,120.62857142857143,7.583333333333333,240.0,2
12919,2026-09-09,SIR,KNN,175,239.0,232.0,7.0,177,17,0.7446808510638298,60,217.14285714285714,120.62857142857143,8.166666666666666,239.0,2
12919,2026-09-09,KNN,LDH,177,239.0,239.0,0.0,184,75,0.7531914893617021,58,226.30769230769232,120.62857142857143,8.45,199.0,2
12919,2026-09-09,LDH,JRC,184,200.0,239.0,-39.0,191,53,0.7829787234042553,51,181.07142857142858,120.62857142857143,9.833333333333334,211.0,2
12919,2026-09-09,JRC,DZA,191,212.0,200.0,12.0,204,68,0.8127659574468085,44,191.07142857142858,120.62857142857143,10.6,193.0,2
12919,2026-09-09,DZA,MEX,204,193.0,212.0,-19.0,207,17,0.8680851063829788,31,174.57142857142858,120.62857142857143,11.716666666666667,194.0,2
12919,2026-09-09,MEX,PTKC,207,195.0,193.0,2.0,214,29,0.8808510638297873,28,175.78571428571428,120.62857142857143,12.0,203.0,2
